product_id,product_name,product_price,category,reviews,environmental_impact_score,labor_rights_score,animal_welfare_score,corporate_governance_score
GR100466,Groceries Successful 466,657.23,Groceries,"Great value for money, very satisfied. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Perfect for daily use, very reliable.",7.1,5.0,5.0,7.5
GR100467,Groceries Sell 467,787.57,Groceries,"Product expired sooner than expected. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Great value for money, very satisfied.",7.1,5.0,5.0,7.3
GR100468,Groceries Measure 468,872.44,Groceries,"Loved the eco-friendly packaging. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,8.0
GR100469,Groceries Together 469,647.23,Groceries,"Flavor was average, nothing special. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Too expensive for the quantity provided. | Great value for money, very satisfied.",7.1,5.0,5.0,7.5
GR100470,Groceries Along 470,973.42,Groceries,"Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Flavor was average, nothing special. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Packaging was damaged but product was fine.",7.1,5.0,5.0,7.5
GR100471,Groceries Type 471,251.39,Groceries,"Quantity is less compared to price. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.5
GR100472,Groceries Much 472,970.36,Groceries,"Great value for money, very satisfied. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it.",7.1,5.0,5.0,7.3
GR100473,Groceries Physical 473,171.65,Groceries,"Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Quantity is less compared to price.",7.1,5.0,5.0,7.5
GR100474,Groceries Enjoy 474,96.43,Groceries,"Packaging was damaged but product was fine. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special.",7.1,5.0,5.0,7.5
GR100475,Groceries North 475,936.89,Groceries,"Quantity is less compared to price. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Product expired sooner than expected.",7.1,5.0,5.0,7.5
GR100476,Groceries Assume 476,402.84,Groceries,"Flavor was average, nothing special. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Product expired sooner than expected.",7.1,5.0,5.0,7.7
GR100477,Groceries We 477,37.7,Groceries,"Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it.",7.1,5.0,5.0,7.3
GR100478,Groceries Direction 478,176.92,Groceries,"Quantity is less compared to price. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Flavor was average, nothing special. | Very healthy choice, highly recommend.",7.1,5.0,5.0,7.7
GR100479,Groceries Throw 479,261.44,Groceries,"Product expired sooner than expected. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Great value for money, very satisfied.",7.1,5.0,5.0,7.5
GR100480,Groceries By 480,536.42,Groceries,"Loved the eco-friendly packaging. | Excellent quality, will buy again. | Flavor was average, nothing special. | Product expired sooner than expected. | Great value for money, very satisfied. | Quantity is less compared to price. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.2
GR100481,Groceries Country 481,700.71,Groceries,"Flavor was average, nothing special. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Product expired sooner than expected. | Not fresh, disappointed with the purchase.",8.0,5.0,5.0,7.2
GR100482,Groceries Involve 482,761.12,Groceries,"Perfect for daily use, very reliable. | Flavor was average, nothing special. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it.",7.1,5.0,5.0,7.3
GR100483,Groceries Avoid 483,367.72,Groceries,"Flavor was average, nothing special. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Quantity is less compared to price.",7.1,5.0,5.0,7.2
GR100484,Groceries Leader 484,33.26,Groceries,"Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Product expired sooner than expected. | Flavor was average, nothing special.",7.1,5.0,5.0,7.3
GR100485,Groceries Center 485,982.94,Groceries,"Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.5
GR100486,Groceries Compare 486,762.32,Groceries,"Flavor was average, nothing special. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Quantity is less compared to price.",8.0,5.0,5.0,7.5
GR100487,Groceries Discussion 487,271.47,Groceries,"Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Flavor was average, nothing special. | Product expired sooner than expected. | Packaging was damaged but product was fine.",5.3,5.0,5.0,7.2
GR100488,Groceries Your 488,288.74,Groceries,"Excellent quality, will buy again. | Flavor was average, nothing special. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable.",7.1,5.0,5.0,7.2
GR100489,Groceries Significant 489,207.36,Groceries,"Product expired sooner than expected. | Too expensive for the quantity provided. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Great value for money, very satisfied.",7.1,5.0,5.0,8.0
GR100490,Groceries Great 490,59.91,Groceries,"Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Quantity is less compared to price. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Packaging was damaged but product was fine.",7.1,5.0,5.0,7.1
GR100491,Groceries Purpose 491,450.4,Groceries,"Flavor was average, nothing special. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Product expired sooner than expected. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging.",7.1,5.0,5.0,7.5
GR100492,Groceries Series 492,49.37,Groceries,"Excellent quality, will buy again. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Quantity is less compared to price. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Perfect for daily use, very reliable.",7.1,5.0,5.0,7.5
GR100493,Groceries Model 493,373.79,Groceries,"Flavor was average, nothing special. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Product expired sooner than expected. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.5
GR100494,Groceries Least 494,395.92,Groceries,"Excellent quality, will buy again. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.4
GR100495,Groceries Always 495,45.53,Groceries,"Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.3
GR100496,Groceries Reflect 496,871.4,Groceries,"Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Flavor was average, nothing special.",7.1,5.0,5.0,7.3
GR100497,Groceries Benefit 497,396.86,Groceries,"Flavor was average, nothing special. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied.",7.1,5.0,5.0,7.5
GR100498,Groceries Believe 498,810.01,Groceries,"Flavor was average, nothing special. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Quantity is less compared to price. | Too expensive for the quantity provided.",5.3,5.0,5.0,7.2
GR100499,Groceries Position 499,399.66,Groceries,"Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Product expired sooner than expected.",7.1,5.0,5.0,7.5
GR100500,Groceries Boy 500,43.04,Groceries,"Product expired sooner than expected. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it.",7.1,5.0,5.0,7.5
GR100501,Groceries Point 501,429.28,Groceries,"Quantity is less compared to price. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Flavor was average, nothing special.",7.1,5.0,5.0,7.5
GR100502,Groceries Officer 502,543.44,Groceries,"Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Product expired sooner than expected. | Quantity is less compared to price. | Flavor was average, nothing special. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Very healthy choice, highly recommend.",7.1,5.0,5.0,7.5
GR100503,Groceries Know 503,512.5,Groceries,"Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Flavor was average, nothing special.",7.1,5.0,5.0,7.5
GR100504,Groceries During 504,399.85,Groceries,"Excellent quality, will buy again. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Very healthy choice, highly recommend.",7.1,5.0,5.0,8.3
GR100505,Groceries Herself 505,172.3,Groceries,"Flavor was average, nothing special. | Product expired sooner than expected. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it.",8.0,5.0,5.0,7.5
GR100506,Groceries Lawyer 506,410.4,Groceries,"Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.5
GR100507,Groceries Continue 507,831.67,Groceries,"Loved the eco-friendly packaging. | Quantity is less compared to price. | Too expensive for the quantity provided. | Product expired sooner than expected. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.2
GR100508,Groceries Capital 508,226.73,Groceries,"Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Product expired sooner than expected. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.4
GR100509,Groceries Until 509,940.86,Groceries,"Excellent quality, will buy again. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Perfect for daily use, very reliable.",7.1,5.0,5.0,7.3
GR100510,Groceries Visit 510,385.33,Groceries,"Great value for money, very satisfied. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.5
GR100511,Groceries Buy 511,537.97,Groceries,"Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable.",7.1,5.0,5.0,7.2
GR100512,Groceries Family 512,832.25,Groceries,"Perfect for daily use, very reliable. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Excellent quality, will buy again.",7.1,5.0,5.0,7.5
GR100513,Groceries Carry 513,309.7,Groceries,"Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Great value for money, very satisfied.",7.1,5.0,5.0,7.5
GR100514,Groceries Book 514,247.54,Groceries,"Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Product expired sooner than expected.",7.1,5.0,5.0,7.2
GR100515,Groceries Claim 515,710.22,Groceries,"Flavor was average, nothing special. | Excellent quality, will buy again. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.4
GR100516,Groceries Party 516,64.66,Groceries,"Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Excellent quality, will buy again. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Product expired sooner than expected.",7.1,5.0,5.0,7.5
GR100517,Groceries Attorney 517,106.25,Groceries,"Excellent quality, will buy again. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Great value for money, very satisfied. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine.",7.1,5.0,5.0,7.3
GR100518,Groceries Mouth 518,275.01,Groceries,"Product expired sooner than expected. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again.",8.0,5.0,5.0,8.0
GR100519,Groceries Organization 519,891.99,Groceries,"Too expensive for the quantity provided. | Quantity is less compared to price. | Product expired sooner than expected. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Packaging was damaged but product was fine.",5.3,5.0,5.0,7.6
GR100520,Groceries Benefit 520,233.57,Groceries,"Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Product expired sooner than expected.",7.1,5.0,5.0,7.6
GR100521,Groceries Present 521,729.58,Groceries,"Excellent quality, will buy again. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Flavor was average, nothing special. | Loved the eco-friendly packaging.",7.1,5.0,5.0,7.3
GR100522,Groceries Conference 522,359.27,Groceries,"Flavor was average, nothing special. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase.",7.1,5.0,5.0,7.5
GR100523,Groceries Not 523,724.6,Groceries,"Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging.",7.1,5.0,5.0,7.5
GR100524,Groceries Write 524,899.25,Groceries,"Flavor was average, nothing special. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it.",7.1,5.0,5.0,7.5
GR100525,Groceries Tonight 525,201.49,Groceries,"Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price.",8.0,5.0,5.0,8.0
GR100526,Groceries Nature 526,902.14,Groceries,"Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Great value for money, very satisfied. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.4
GR100527,Groceries Truth 527,251.21,Groceries,"Very healthy choice, highly recommend. | Flavor was average, nothing special. | Quantity is less compared to price. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Great value for money, very satisfied.",7.1,5.0,5.0,7.7
GR100528,Groceries Last 528,456.58,Groceries,"Loved the eco-friendly packaging. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied.",7.1,5.0,5.0,7.5
GR100529,Groceries Cultural 529,367.46,Groceries,"Perfect for daily use, very reliable. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase.",5.3,5.0,5.0,7.4
GR100530,Groceries Side 530,172.07,Groceries,"Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Product expired sooner than expected. | Flavor was average, nothing special. | Too expensive for the quantity provided.",8.0,5.0,5.0,7.5
GR100531,Groceries Against 531,844.54,Groceries,"Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend.",8.0,5.0,5.0,7.3
GR100532,Groceries Discuss 532,412.97,Groceries,"Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Loved the eco-friendly packaging.",7.1,5.0,5.0,8.0
GR100533,Groceries Summer 533,516.14,Groceries,"Great value for money, very satisfied. | Flavor was average, nothing special. | Product expired sooner than expected. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it.",7.1,5.0,5.0,7.5
GR100534,Groceries Vote 534,718.98,Groceries,"Flavor was average, nothing special. | Great value for money, very satisfied. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Product expired sooner than expected.",8.0,5.0,5.0,7.5
GR100535,Groceries Threat 535,411.56,Groceries,"Excellent quality, will buy again. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided.",7.1,5.0,5.0,7.5
