product_id,product_name,product_price,reviews,created_by,environmental impact,labor rights,animal welfare,corporate governance,category,public_sentiment_score
GR100024,Groceries Hit 24,470.03,"Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Flavor was average, nothing special. | Product expired sooner than expected.",Cardenas-Mason,24.0,34.0,34.0,63.0,Groceries,98.74
GR100025,Groceries Answer 25,10.61,"Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it.",Joseph-Robinson,65.0,85.0,39.0,60.0,Groceries,98.66
GR100026,Groceries Watch 26,581.87,"Flavor was average, nothing special. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Excellent quality, will buy again.",Watkins-Jordan,94.0,34.0,53.0,71.0,Groceries,98.99
GR100027,Groceries Head 27,975.18,"Product expired sooner than expected. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Excellent quality, will buy again. | Quantity is less compared to price. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Too expensive for the quantity provided.","Rice, Rose and Cowan",21.0,100.0,39.0,30.0,Groceries,89.59
GR100028,Groceries College 28,931.46,"Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Quantity is less compared to price.",Barton and Sons,44.0,39.0,69.0,37.0,Groceries,99.07
GR100029,Groceries Forward 29,462.5,"Flavor was average, nothing special. | Excellent quality, will buy again. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Great value for money, very satisfied.","Nichols, Hayes and Burton",20.0,69.0,46.0,30.0,Groceries,99.6
GR100030,Groceries Explain 30,257.39,"Loved the eco-friendly packaging. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Flavor was average, nothing special. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine.",Robinson Ltd,88.0,25.0,49.0,46.0,Groceries,97.31
GR100031,Groceries Hand 31,289.14,"Product expired sooner than expected. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Excellent quality, will buy again.",Martinez Inc,59.0,98.0,75.0,62.0,Groceries,99.67
GR100032,Groceries Candidate 32,461.14,"Great value for money, very satisfied. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Product expired sooner than expected.","Arnold, Ray and Ward",87.0,36.0,84.0,84.0,Groceries,99.49
GR100033,Groceries Nor 33,148.04,"Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Quantity is less compared to price. | Excellent quality, will buy again. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it.","Dixon, Lang and Perez",88.0,45.0,74.0,73.0,Groceries,99.52
GR100034,Groceries Another 34,270.73,"Packaging was damaged but product was fine. | Great value for money, very satisfied. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Flavor was average, nothing special.",Carter-Thompson,88.0,41.0,43.0,48.0,Groceries,99.67
GR100035,Groceries Name 35,797.65,"Excellent quality, will buy again. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Flavor was average, nothing special. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable.","Salas, Henderson and Smith",35.0,92.0,44.0,40.0,Groceries,97.56
GR100036,Groceries Live 36,279.39,"Excellent quality, will buy again. | Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Flavor was average, nothing special.",Crawford-Curtis,73.0,83.0,72.0,48.0,Groceries,98.93
GR100037,Groceries Act 37,174.66,"Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Flavor was average, nothing special.",Harris-Bartlett,82.0,95.0,95.0,28.0,Groceries,98.19
GR100038,Groceries Mission 38,502.01,"Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Excellent quality, will buy again.","Gross, Fletcher and Vasquez",37.0,77.0,30.0,80.0,Groceries,82.59
GR100039,Groceries Partner 39,64.31,"Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Product expired sooner than expected. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase.",Garcia PLC,36.0,56.0,79.0,81.0,Groceries,94.88
GR100040,Groceries Police 40,647.67,"Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Great value for money, very satisfied. | Flavor was average, nothing special. | Too expensive for the quantity provided.","Bailey, Yang and Macias",23.0,97.0,96.0,90.0,Groceries,99.5
GR100041,Groceries Across 41,553.32,"Quantity is less compared to price. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Product expired sooner than expected. | Flavor was average, nothing special. | Great value for money, very satisfied.","Blake, Obrien and Schmidt",28.0,91.0,66.0,24.0,Groceries,96.89
GR100042,Groceries Movie 42,893.42,"Loved the eco-friendly packaging. | Excellent quality, will buy again. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it.",Wright-Jones,50.0,47.0,44.0,34.0,Groceries,98.52
GR100043,Groceries That 43,165.12,"Perfect for daily use, very reliable. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging.",Rodriguez and Sons,24.0,68.0,44.0,76.0,Groceries,98.82
GR100044,Groceries Contain 44,626.89,"Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Too expensive for the quantity provided. | Quantity is less compared to price. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Excellent quality, will buy again.",Gregory-Boyd,35.0,92.0,36.0,24.0,Groceries,99.61
GR100045,Groceries Fund 45,253.69,"Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Product expired sooner than expected. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Quantity is less compared to price. | Excellent quality, will buy again. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it.",Lewis Inc,61.0,86.0,31.0,39.0,Groceries,99.42
GR100046,Groceries Usually 46,117.96,"Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Excellent quality, will buy again. | Quantity is less compared to price. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Product expired sooner than expected.","Hampton, Jones and Perkins",60.0,95.0,71.0,100.0,Groceries,99.25
GR100047,Groceries Truth 47,950.58,"Flavor was average, nothing special. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Loved the eco-friendly packaging.",Nichols-Parks,99.0,86.0,30.0,23.0,Groceries,98.43
GR100048,Groceries Answer 48,33.58,"Excellent quality, will buy again. | Perfect for daily use, very reliable. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special.",Brandt Group,49.0,60.0,29.0,75.0,Groceries,99.38
GR100049,Groceries Several 49,614.34,"Product expired sooner than expected. | Quantity is less compared to price. | Great value for money, very satisfied. | Flavor was average, nothing special. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging.","Guzman, Brown and Johnson",45.0,65.0,100.0,53.0,Groceries,99.34
GR100050,Groceries It 50,325.6,"Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Excellent quality, will buy again. | Great value for money, very satisfied. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Quantity is less compared to price.",Fox-Deleon,68.0,74.0,79.0,59.0,Groceries,96.75
GR100051,Groceries Expert 51,602.66,"Great value for money, very satisfied. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Product expired sooner than expected. | Too expensive for the quantity provided. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Loved the eco-friendly packaging.",Crawford-Villegas,50.0,30.0,73.0,88.0,Groceries,99.19
GR100052,Groceries Do 52,583.11,"Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it.","Smith, Miller and Price",69.0,45.0,99.0,87.0,Groceries,96.17
GR100053,Groceries Continue 53,496.05,"Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Great value for money, very satisfied. | Flavor was average, nothing special. | Product expired sooner than expected. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Not fresh, disappointed with the purchase.",Chavez Ltd,34.0,91.0,82.0,41.0,Groceries,99.58
GR100054,Groceries Court 54,859.04,"Packaging was damaged but product was fine. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Flavor was average, nothing special. | Great value for money, very satisfied.","Thomas, Padilla and Young",71.0,32.0,39.0,33.0,Groceries,99.23
GR100055,Groceries Like 55,342.72,"Loved the eco-friendly packaging. | Flavor was average, nothing special. | Perfect for daily use, very reliable. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Quantity is less compared to price.",Santana-Weaver,57.0,55.0,24.0,87.0,Groceries,98.54
GR100056,Groceries Cost 56,951.37,"Excellent quality, will buy again. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Great value for money, very satisfied. | Product expired sooner than expected. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it.",Lawson-Wright,57.0,83.0,60.0,27.0,Groceries,98.13
GR100057,Groceries Information 57,211.32,"Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Great value for money, very satisfied. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable.",Reed PLC,79.0,70.0,82.0,86.0,Groceries,98.17
GR100058,Groceries Drug 58,429.5,"Product expired sooner than expected. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Very healthy choice, highly recommend. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Excellent quality, will buy again. | Not fresh, disappointed with the purchase.",Clark-Bradford,39.0,95.0,75.0,65.0,Groceries,98.77
GR100059,Groceries Down 59,482.17,"Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Quantity is less compared to price.",May LLC,63.0,41.0,51.0,48.0,Groceries,97.31
GR100060,Groceries Provide 60,988.19,"Excellent quality, will buy again. | Flavor was average, nothing special. | Great value for money, very satisfied. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend.",Lyons-Rollins,82.0,79.0,46.0,31.0,Groceries,98.86
GR100061,Groceries Able 61,180.03,"Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Excellent quality, will buy again.",Haas-Burns,69.0,21.0,87.0,98.0,Groceries,99.72
GR100062,Groceries Beautiful 62,441.44,"Too expensive for the quantity provided. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Quantity is less compared to price.",Evans-Hogan,41.0,75.0,67.0,71.0,Groceries,99.23
GR100063,Groceries Safe 63,151.24,"Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Flavor was average, nothing special.","Jackson, Sellers and Tapia",91.0,59.0,26.0,77.0,Groceries,97.89
GR100064,Groceries Need 64,483.34,"Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Quantity is less compared to price. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Great value for money, very satisfied. | Very healthy choice, highly recommend.",Mcclure-Barton,73.0,47.0,65.0,21.0,Groceries,99.11
GR100065,Groceries Return 65,361.02,"Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Packaging was damaged but product was fine.","Harvey, Hughes and Cisneros",28.0,96.0,97.0,20.0,Groceries,96.59
GR100066,Groceries Term 66,99.35,"Flavor was average, nothing special. | Product expired sooner than expected. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Packaging was damaged but product was fine. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Quantity is less compared to price.",Strickland PLC,34.0,22.0,37.0,74.0,Groceries,98.35
GR100067,Groceries Movement 67,551.42,"Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Flavor was average, nothing special. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase.",Everett LLC,67.0,82.0,57.0,53.0,Groceries,99.45
GR100068,Groceries Economic 68,861.88,"Too expensive for the quantity provided. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Product expired sooner than expected. | Great value for money, very satisfied. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it.","Garcia, Rodriguez and Crawford",39.0,42.0,84.0,83.0,Groceries,99.64
GR100069,Groceries Seat 69,697.92,"Flavor was average, nothing special. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable.",Schaefer Group,54.0,74.0,36.0,87.0,Groceries,99.33
GR100070,Groceries Major 70,813.9,"Loved the eco-friendly packaging. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Excellent quality, will buy again. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Product expired sooner than expected.","Simpson, Holmes and Cisneros",86.0,51.0,57.0,31.0,Groceries,99.19
GR100071,Groceries Certainly 71,707.02,"Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Too expensive for the quantity provided. | Product expired sooner than expected. | Flavor was average, nothing special. | Great value for money, very satisfied. | Packaging was damaged but product was fine. | Excellent quality, will buy again.","Gardner, Lamb and Haynes",79.0,47.0,82.0,69.0,Groceries,94.87
GR100072,Groceries Him 72,159.22,"Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Great value for money, very satisfied. | Excellent quality, will buy again. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable.",Austin PLC,53.0,27.0,61.0,40.0,Groceries,98.62
GR100073,Groceries Often 73,126.58,"Product expired sooner than expected. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Flavor was average, nothing special.",Reyes-Melton,92.0,22.0,27.0,29.0,Groceries,99.35
GR100074,Groceries End 74,98.75,"Packaging was damaged but product was fine. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Great value for money, very satisfied. | Perfect for daily use, very reliable.","Flynn, Harmon and Crane",73.0,72.0,49.0,100.0,Groceries,99.26
GR100075,Groceries Recent 75,237.59,"Quantity is less compared to price. | Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Product expired sooner than expected.",Summers-Solomon,31.0,48.0,83.0,89.0,Groceries,99.5
GR100076,Groceries Week 76,243.51,"Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Flavor was average, nothing special. | Excellent quality, will buy again. | Loved the eco-friendly packaging. | Product expired sooner than expected. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Not fresh, disappointed with the purchase. | Quantity is less compared to price. | Very healthy choice, highly recommend. | Packaging was damaged but product was fine.",Lewis and Sons,38.0,100.0,28.0,33.0,Groceries,95.91
GR100077,Groceries Laugh 77,502.89,"Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Excellent quality, will buy again. | Quantity is less compared to price. | Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Loved the eco-friendly packaging. | Too expensive for the quantity provided. | Great value for money, very satisfied.",Lee Inc,99.0,78.0,76.0,59.0,Groceries,99.35
GR100078,Groceries Easy 78,396.48,"Product expired sooner than expected. | Too expensive for the quantity provided. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable. | Not fresh, disappointed with the purchase. | Loved the eco-friendly packaging. | Flavor was average, nothing special. | Excellent quality, will buy again. | Great value for money, very satisfied.","Garcia, Thompson and Contreras",45.0,43.0,78.0,49.0,Groceries,99.26
GR100079,Groceries Purpose 79,744.58,"Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Flavor was average, nothing special. | Product expired sooner than expected. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable. | Too expensive for the quantity provided. | Excellent quality, will buy again.",Martin-Rodriguez,42.0,57.0,86.0,92.0,Groceries,98.45
GR100080,Groceries Hold 80,922.81,"Loved the eco-friendly packaging. | Packaging was damaged but product was fine. | Product expired sooner than expected. | Excellent quality, will buy again. | Great value for money, very satisfied. | Quantity is less compared to price. | Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Too expensive for the quantity provided. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Perfect for daily use, very reliable.","Glover, Walker and Valenzuela",52.0,47.0,94.0,33.0,Groceries,99.43
GR100081,Groceries Behavior 81,33.52,"Fresh and tasty, really enjoyed it. | Not fresh, disappointed with the purchase. | Great value for money, very satisfied. | Too expensive for the quantity provided. | Quantity is less compared to price. | Excellent quality, will buy again. | Flavor was average, nothing special. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Product expired sooner than expected.","Cooper, Turner and Johnson",76.0,81.0,24.0,71.0,Groceries,98.6
GR100082,Groceries About 82,169.69,"Flavor was average, nothing special. | Fresh and tasty, really enjoyed it. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Packaging was damaged but product was fine. | Not fresh, disappointed with the purchase. | Product expired sooner than expected. | Excellent quality, will buy again. | Great value for money, very satisfied. | Too expensive for the quantity provided.",Leonard Group,49.0,70.0,23.0,36.0,Groceries,99.09
GR100083,Groceries Deal 83,319.92,"Great value for money, very satisfied. | Quantity is less compared to price. | Too expensive for the quantity provided. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Not fresh, disappointed with the purchase. | Excellent quality, will buy again. | Fresh and tasty, really enjoyed it. | Packaging was damaged but product was fine. | Perfect for daily use, very reliable.",Gonzalez-James,42.0,26.0,27.0,81.0,Groceries,97.8
GR100084,Groceries Huge 84,955.34,"Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Perfect for daily use, very reliable. | Excellent quality, will buy again. | Very healthy choice, highly recommend. | Fresh and tasty, really enjoyed it. | Great value for money, very satisfied. | Quantity is less compared to price. | Too expensive for the quantity provided. | Loved the eco-friendly packaging.","Taylor, Keller and Taylor",93.0,42.0,61.0,41.0,Groceries,99.36
GR100085,Groceries There 85,980.42,"Product expired sooner than expected. | Not fresh, disappointed with the purchase. | Very healthy choice, highly recommend. | Loved the eco-friendly packaging. | Perfect for daily use, very reliable. | Fresh and tasty, really enjoyed it. | Flavor was average, nothing special. | Quantity is less compared to price. | Packaging was damaged but product was fine. | Great value for money, very satisfied. | Excellent quality, will buy again. | Too expensive for the quantity provided.",Rice Inc,55.0,65.0,54.0,72.0,Groceries,99.19
GR100086,Groceries Account 86,868.32,"Packaging was damaged but product was fine. | Fresh and tasty, really enjoyed it. | Quantity is less compared to price. | Too expensive for the quantity provided. | Very healthy choice, highly recommend. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Excellent quality, will buy again. | Product expired sooner than expected. | Loved the eco-friendly packaging. | Great value for money, very satisfied.",Barrett-Solis,62.0,97.0,32.0,51.0,Groceries,99.22
GR100087,Groceries Reason 87,935.64,"Perfect for daily use, very reliable. | Loved the eco-friendly packaging. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Product expired sooner than expected. | Very healthy choice, highly recommend. | Quantity is less compared to price. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special.",Lane Group,85.0,47.0,24.0,95.0,Groceries,98.91
GR100088,Groceries Rest 88,194.14,"Fresh and tasty, really enjoyed it. | Perfect for daily use, very reliable. | Very healthy choice, highly recommend. | Excellent quality, will buy again. | Too expensive for the quantity provided. | Great value for money, very satisfied. | Not fresh, disappointed with the purchase. | Flavor was average, nothing special. | Loved the eco-friendly packaging. | Quantity is less compared to price. | Product expired sooner than expected. | Packaging was damaged but product was fine.",Mccormick-Smith,72.0,43.0,59.0,74.0,Groceries,95.89
